path,label,video_id,half,frame
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_024646_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,24646
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_019578_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,19578
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_057610_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,57610
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_024601_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,24601
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_019232_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,19232
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_055538_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,55538
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_005667_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,5667
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_059865_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,59865
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_011988_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,11988
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_018443_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,18443
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_034323_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,34323
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_010366_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,10366
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_029867_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,29867
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_029904_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,29904
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_015130_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,15130
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_027916_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,27916
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_059855_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,59855
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_054446_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,54446
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_059826_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,59826
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_009905_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,9905
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_045738_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,45738
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_024634_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,24634
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_025550_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,25550
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_055539_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,55539
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_040263_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,40263
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_045773_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,45773
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_024607_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,24607
header_net/cache/cache_header/2015-09-26-19-15RealMadrid0-0Malaga_half2_019828_0,0,2015-09-26-19-15RealMadrid0-0Malaga,2,19828
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_012046_1,1,2015-09-29-21-45Lyon0-1Valencia,2,12046
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_012379_1,1,2015-09-29-21-45Lyon0-1Valencia,2,12379
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_013709_1,1,2015-09-29-21-45Lyon0-1Valencia,2,13709
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_014623_1,1,2015-09-29-21-45Lyon0-1Valencia,2,14623
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_014680_1,1,2015-09-29-21-45Lyon0-1Valencia,2,14680
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_016125_1,1,2015-09-29-21-45Lyon0-1Valencia,2,16125
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_016242_1,1,2015-09-29-21-45Lyon0-1Valencia,2,16242
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_021822_1,1,2015-09-29-21-45Lyon0-1Valencia,2,21822
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_022028_1,1,2015-09-29-21-45Lyon0-1Valencia,2,22028
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_022114_1,1,2015-09-29-21-45Lyon0-1Valencia,2,22114
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_022536_1,1,2015-09-29-21-45Lyon0-1Valencia,2,22536
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_023574_1,1,2015-09-29-21-45Lyon0-1Valencia,2,23574
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_023621_1,1,2015-09-29-21-45Lyon0-1Valencia,2,23621
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_024045_1,1,2015-09-29-21-45Lyon0-1Valencia,2,24045
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_027629_1,1,2015-09-29-21-45Lyon0-1Valencia,2,27629
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_027630_1,1,2015-09-29-21-45Lyon0-1Valencia,2,27630
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_027713_1,1,2015-09-29-21-45Lyon0-1Valencia,2,27713
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_027985_1,1,2015-09-29-21-45Lyon0-1Valencia,2,27985
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_028027_1,1,2015-09-29-21-45Lyon0-1Valencia,2,28027
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_029104_1,1,2015-09-29-21-45Lyon0-1Valencia,2,29104
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_032073_1,1,2015-09-29-21-45Lyon0-1Valencia,2,32073
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_032074_1,1,2015-09-29-21-45Lyon0-1Valencia,2,32074
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_035651_1,1,2015-09-29-21-45Lyon0-1Valencia,2,35651
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_035905_1,1,2015-09-29-21-45Lyon0-1Valencia,2,35905
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_040858_1,1,2015-09-29-21-45Lyon0-1Valencia,2,40858
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_040859_1,1,2015-09-29-21-45Lyon0-1Valencia,2,40859
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_040913_1,1,2015-09-29-21-45Lyon0-1Valencia,2,40913
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_040947_1,1,2015-09-29-21-45Lyon0-1Valencia,2,40947
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_043374_1,1,2015-09-29-21-45Lyon0-1Valencia,2,43374
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_043375_1,1,2015-09-29-21-45Lyon0-1Valencia,2,43375
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_046028_1,1,2015-09-29-21-45Lyon0-1Valencia,2,46028
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_046525_1,1,2015-09-29-21-45Lyon0-1Valencia,2,46525
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_046561_1,1,2015-09-29-21-45Lyon0-1Valencia,2,46561
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_046614_1,1,2015-09-29-21-45Lyon0-1Valencia,2,46614
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_046615_1,1,2015-09-29-21-45Lyon0-1Valencia,2,46615
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_052046_1,1,2015-09-29-21-45Lyon0-1Valencia,2,52046
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_053277_1,1,2015-09-29-21-45Lyon0-1Valencia,2,53277
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_053321_1,1,2015-09-29-21-45Lyon0-1Valencia,2,53321
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_053348_1,1,2015-09-29-21-45Lyon0-1Valencia,2,53348
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_053349_1,1,2015-09-29-21-45Lyon0-1Valencia,2,53349
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_056576_1,1,2015-09-29-21-45Lyon0-1Valencia,2,56576
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_056796_1,1,2015-09-29-21-45Lyon0-1Valencia,2,56796
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_056797_1,1,2015-09-29-21-45Lyon0-1Valencia,2,56797
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_058818_1,1,2015-09-29-21-45Lyon0-1Valencia,2,58818
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_060476_1,1,2015-09-29-21-45Lyon0-1Valencia,2,60476
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064347_1,1,2015-09-29-21-45Lyon0-1Valencia,2,64347
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064796_1,1,2015-09-29-21-45Lyon0-1Valencia,2,64796
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064841_1,1,2015-09-29-21-45Lyon0-1Valencia,2,64841
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_066200_1,1,2015-09-29-21-45Lyon0-1Valencia,2,66200
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_066884_1,1,2015-09-29-21-45Lyon0-1Valencia,2,66884
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064817_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64817
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_022097_0,0,2015-09-29-21-45Lyon0-1Valencia,2,22097
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_022510_0,0,2015-09-29-21-45Lyon0-1Valencia,2,22510
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_022093_0,0,2015-09-29-21-45Lyon0-1Valencia,2,22093
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_027660_0,0,2015-09-29-21-45Lyon0-1Valencia,2,27660
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_027610_0,0,2015-09-29-21-45Lyon0-1Valencia,2,27610
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_027656_0,0,2015-09-29-21-45Lyon0-1Valencia,2,27656
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_027698_0,0,2015-09-29-21-45Lyon0-1Valencia,2,27698
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_056551_0,0,2015-09-29-21-45Lyon0-1Valencia,2,56551
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_058842_0,0,2015-09-29-21-45Lyon0-1Valencia,2,58842
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_052066_0,0,2015-09-29-21-45Lyon0-1Valencia,2,52066
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_027696_0,0,2015-09-29-21-45Lyon0-1Valencia,2,27696
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_060448_0,0,2015-09-29-21-45Lyon0-1Valencia,2,60448
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_066230_0,0,2015-09-29-21-45Lyon0-1Valencia,2,66230
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_032094_0,0,2015-09-29-21-45Lyon0-1Valencia,2,32094
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_056824_0,0,2015-09-29-21-45Lyon0-1Valencia,2,56824
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_032043_0,0,2015-09-29-21-45Lyon0-1Valencia,2,32043
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_028004_0,0,2015-09-29-21-45Lyon0-1Valencia,2,28004
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_028016_0,0,2015-09-29-21-45Lyon0-1Valencia,2,28016
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_032054_0,0,2015-09-29-21-45Lyon0-1Valencia,2,32054
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_013695_0,0,2015-09-29-21-45Lyon0-1Valencia,2,13695
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_066871_0,0,2015-09-29-21-45Lyon0-1Valencia,2,66871
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_056819_0,0,2015-09-29-21-45Lyon0-1Valencia,2,56819
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_043357_0,0,2015-09-29-21-45Lyon0-1Valencia,2,43357
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_066183_0,0,2015-09-29-21-45Lyon0-1Valencia,2,66183
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_016100_0,0,2015-09-29-21-45Lyon0-1Valencia,2,16100
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_012032_0,0,2015-09-29-21-45Lyon0-1Valencia,2,12032
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_066858_0,0,2015-09-29-21-45Lyon0-1Valencia,2,66858
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_012363_0,0,2015-09-29-21-45Lyon0-1Valencia,2,12363
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_046001_0,0,2015-09-29-21-45Lyon0-1Valencia,2,46001
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_040963_0,0,2015-09-29-21-45Lyon0-1Valencia,2,40963
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_023642_0,0,2015-09-29-21-45Lyon0-1Valencia,2,23642
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_029088_0,0,2015-09-29-21-45Lyon0-1Valencia,2,29088
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_014635_0,0,2015-09-29-21-45Lyon0-1Valencia,2,14635
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_021844_0,0,2015-09-29-21-45Lyon0-1Valencia,2,21844
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_023637_0,0,2015-09-29-21-45Lyon0-1Valencia,2,23637
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_052060_0,0,2015-09-29-21-45Lyon0-1Valencia,2,52060
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_012401_0,0,2015-09-29-21-45Lyon0-1Valencia,2,12401
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064863_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64863
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_046497_0,0,2015-09-29-21-45Lyon0-1Valencia,2,46497
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_046547_0,0,2015-09-29-21-45Lyon0-1Valencia,2,46547
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_024030_0,0,2015-09-29-21-45Lyon0-1Valencia,2,24030
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_012060_0,0,2015-09-29-21-45Lyon0-1Valencia,2,12060
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_046591_0,0,2015-09-29-21-45Lyon0-1Valencia,2,46591
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064871_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64871
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_035622_0,0,2015-09-29-21-45Lyon0-1Valencia,2,35622
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064858_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64858
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_021810_0,0,2015-09-29-21-45Lyon0-1Valencia,2,21810
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_023550_0,0,2015-09-29-21-45Lyon0-1Valencia,2,23550
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_035926_0,0,2015-09-29-21-45Lyon0-1Valencia,2,35926
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_016219_0,0,2015-09-29-21-45Lyon0-1Valencia,2,16219
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_053371_0,0,2015-09-29-21-45Lyon0-1Valencia,2,53371
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_024027_0,0,2015-09-29-21-45Lyon0-1Valencia,2,24027
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_043404_0,0,2015-09-29-21-45Lyon0-1Valencia,2,43404
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_046596_0,0,2015-09-29-21-45Lyon0-1Valencia,2,46596
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_014708_0,0,2015-09-29-21-45Lyon0-1Valencia,2,14708
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_046055_0,0,2015-09-29-21-45Lyon0-1Valencia,2,46055
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_023552_0,0,2015-09-29-21-45Lyon0-1Valencia,2,23552
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_035629_0,0,2015-09-29-21-45Lyon0-1Valencia,2,35629
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064329_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64329
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_014693_0,0,2015-09-29-21-45Lyon0-1Valencia,2,14693
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_022143_0,0,2015-09-29-21-45Lyon0-1Valencia,2,22143
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_035932_0,0,2015-09-29-21-45Lyon0-1Valencia,2,35932
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064861_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64861
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064368_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64368
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_046013_0,0,2015-09-29-21-45Lyon0-1Valencia,2,46013
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_022000_0,0,2015-09-29-21-45Lyon0-1Valencia,2,22000
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_029133_0,0,2015-09-29-21-45Lyon0-1Valencia,2,29133
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_024064_0,0,2015-09-29-21-45Lyon0-1Valencia,2,24064
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064781_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64781
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064361_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64361
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_060452_0,0,2015-09-29-21-45Lyon0-1Valencia,2,60452
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_022055_0,0,2015-09-29-21-45Lyon0-1Valencia,2,22055
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_014602_0,0,2015-09-29-21-45Lyon0-1Valencia,2,14602
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_060493_0,0,2015-09-29-21-45Lyon0-1Valencia,2,60493
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_052033_0,0,2015-09-29-21-45Lyon0-1Valencia,2,52033
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_022125_0,0,2015-09-29-21-45Lyon0-1Valencia,2,22125
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_032052_0,0,2015-09-29-21-45Lyon0-1Valencia,2,32052
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_016271_0,0,2015-09-29-21-45Lyon0-1Valencia,2,16271
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_056782_0,0,2015-09-29-21-45Lyon0-1Valencia,2,56782
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064821_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64821
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_045999_0,0,2015-09-29-21-45Lyon0-1Valencia,2,45999
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_040962_0,0,2015-09-29-21-45Lyon0-1Valencia,2,40962
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_028006_0,0,2015-09-29-21-45Lyon0-1Valencia,2,28006
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064322_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64322
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_029116_0,0,2015-09-29-21-45Lyon0-1Valencia,2,29116
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_056599_0,0,2015-09-29-21-45Lyon0-1Valencia,2,56599
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064860_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64860
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_027729_0,0,2015-09-29-21-45Lyon0-1Valencia,2,27729
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_053364_0,0,2015-09-29-21-45Lyon0-1Valencia,2,53364
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_056813_0,0,2015-09-29-21-45Lyon0-1Valencia,2,56813
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_035664_0,0,2015-09-29-21-45Lyon0-1Valencia,2,35664
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_052058_0,0,2015-09-29-21-45Lyon0-1Valencia,2,52058
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_022522_0,0,2015-09-29-21-45Lyon0-1Valencia,2,22522
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_014696_0,0,2015-09-29-21-45Lyon0-1Valencia,2,14696
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_012067_0,0,2015-09-29-21-45Lyon0-1Valencia,2,12067
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_052031_0,0,2015-09-29-21-45Lyon0-1Valencia,2,52031
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_060505_0,0,2015-09-29-21-45Lyon0-1Valencia,2,60505
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_056767_0,0,2015-09-29-21-45Lyon0-1Valencia,2,56767
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_023554_0,0,2015-09-29-21-45Lyon0-1Valencia,2,23554
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_046040_0,0,2015-09-29-21-45Lyon0-1Valencia,2,46040
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_060496_0,0,2015-09-29-21-45Lyon0-1Valencia,2,60496
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_053369_0,0,2015-09-29-21-45Lyon0-1Valencia,2,53369
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064325_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64325
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_052029_0,0,2015-09-29-21-45Lyon0-1Valencia,2,52029
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_024070_0,0,2015-09-29-21-45Lyon0-1Valencia,2,24070
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_021845_0,0,2015-09-29-21-45Lyon0-1Valencia,2,21845
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_043398_0,0,2015-09-29-21-45Lyon0-1Valencia,2,43398
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_023645_0,0,2015-09-29-21-45Lyon0-1Valencia,2,23645
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_023651_0,0,2015-09-29-21-45Lyon0-1Valencia,2,23651
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064335_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64335
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_040926_0,0,2015-09-29-21-45Lyon0-1Valencia,2,40926
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_028047_0,0,2015-09-29-21-45Lyon0-1Valencia,2,28047
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_027732_0,0,2015-09-29-21-45Lyon0-1Valencia,2,27732
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_022090_0,0,2015-09-29-21-45Lyon0-1Valencia,2,22090
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_064777_0,0,2015-09-29-21-45Lyon0-1Valencia,2,64777
header_net/cache/cache_header/2015-09-29-21-45Lyon0-1Valencia_half2_012356_0,0,2015-09-29-21-45Lyon0-1Valencia,2,12356
